date,dow,month,year,monthyear,daily_woi,daily_woi_c_med,daily_woi_nc,daily_woi_long,interpolated_news,lagdaily_woi,lagdaily_woi2,lagdaily_woi3,lagdaily_woi4,lagdaily_woi5,lagdaily_woi6,lagdaily_woi7,leaddaily_woi,leaddaily_woi2,leaddaily_woi3,leaddaily_woi4,leaddaily_woi5,leaddaily_woi6,leaddaily_woi7,lagdaily_woi_nc,lagdaily_woi2_nc,lagdaily_woi3_nc,lagdaily_woi4_nc,lagdaily_woi5_nc,lagdaily_woi6_nc,lagdaily_woi7_nc,leaddaily_woi_nc,leaddaily_woi2_nc,leaddaily_woi3_nc,leaddaily_woi4_nc,leaddaily_woi5_nc,leaddaily_woi6_nc,leaddaily_woi7_nc,lagdaily_woi_long,lagdaily_woi2_long,lagdaily_woi3_long,lagdaily_woi4_long,lagdaily_woi5_long,lagdaily_woi6_long,lagdaily_woi7_long,leaddaily_woi_long,lagdaily_woi_c_med,lagdaily_woi2_c_med,lagdaily_woi3_c_med,lagdaily_woi4_c_med,lagdaily_woi5_c_med,lagdaily_woi6_c_med,lagdaily_woi7_c_med,leaddaily_woi_c_med,victims_isr,victims_pal,occurrence,occurrence_pal,lnvic,lnvic_pal,occurrence_1,occurrence_2_7,occurrence_8_14,occurrence_pal_1,occurrence_pal_2_7,occurrence_pal_8_14,occurrence_t_y,occurrence_pal_t_y,lnvic_t_y,lnvic_pal_y,occurrence_target,victims_target,attacks_target,gaza_war,post_intifada,high_intensity,victims_non_target,occurrence_non_target,any_conflict_news,num_conflict_news,length_conflict_news,length_conflict_news_t_t_1,jhol1,jhol2,jhol3,jhol4,jhol5,jhol6,jhol7,jhol8,jhol9,jhol10,jhol11,jhol12,jhol13,jhol14,jhol15,jhol16,jhol17,mhol1,mhol2,mhol3,mhol4,mhol5,mhol6,mhol7,mhol8,conflict_searches,general_election,congress_start_session,state_of_the_union,main_national_conventions,special_congressional_elections,statewide_elections,gubernatorial_elections,presidential_inauguration,state_primary,presidential_caucuses,special_senate_elections,super_tuesday,iowa_caucuses,nh_presidential_primary,other_presidential_primaries,other_presidential_caucuses,olympics,worldcup,eurocup,worldseries,marchmadness,nbafinals,other_sport_events,major_events,lead_maj_events,lead_disaster,lead_killed_1000,fatal_victims,non_fatal_victims,occurrence_all,occurrence_fatal,occurrence_non_fatal,victims_hpd,occurrence_hpd,victims_lpd,occurrence_lpd,victims_hw,victims_nhw,occurrence_hw,occurrence_nhw,attacks_fatal,attacks_hpd,attacks_hw,barak,sharon,olmert,netanyahu,clinton,bush,obama,us_president_party,p_process,p_talks
2010-07-19,Monday,7.0,2010.0,606.0,0.9,0.9,0.9,1.1833333,0.0,0.76666665,0.8333333,0.9,0.8333333,0.8,0.9166667,1.2166667,1.1666667,0.9,0.8666667,0.6666666,0.8333333,0.8166667,1.25,0.76666665,0.8333333,0.9,0.8333333,0.8,0.9166667,1.2166667,1.1666667,0.9,0.8666667,0.6666666,0.8333333,0.8166667,1.25,1.0,1.1166667,1.0666667,1.1166667,0.85,1.1333333,1.2166667,1.4,0.76666665,0.8333333,0.9,0.8333333,0.8,0.9166667,1.2166667,1.1666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.6984588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,democrat,0.0,0.0
2010-07-20,Tuesday,7.0,2010.0,606.0,1.1666667,1.1666667,1.1666667,1.4,0.0,0.9,0.76666665,0.8333333,0.9,0.8333333,0.8,0.9166667,0.9,0.8666667,0.6666666,0.8333333,0.8166667,1.25,0.9333333,0.9,0.76666665,0.8333333,0.9,0.8333333,0.8,0.9166667,0.9,0.8666667,0.6666666,0.8333333,0.8166667,1.25,0.9333333,1.1833333,1.0,1.1166667,1.0666667,1.1166667,0.85,1.1333333,1.1333333,0.9,0.76666665,0.8333333,0.9,0.8333333,0.8,0.9166667,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5040774,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,democrat,0.0,0.0
2010-07-21,Wednesday,7.0,2010.0,606.0,0.9,0.9,0.9,1.1333333,0.0,1.1666667,0.9,0.76666665,0.8333333,0.9,0.8333333,0.8,0.8666667,0.6666666,0.8333333,0.8166667,1.25,0.9333333,0.9833333,1.1666667,0.9,0.76666665,0.8333333,0.9,0.8333333,0.8,0.8666667,0.6666666,0.8333333,0.8166667,1.25,0.9333333,0.9833333,1.4,1.1833333,1.0,1.1166667,1.0666667,1.1166667,0.85,1.1166667,1.1666667,0.9,0.76666665,0.8333333,0.9,0.8333333,0.8,0.8666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4489453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,1.0,1.0,0.0,9.0,1.0,6.0,1.0,9.0,6.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,democrat,0.0,0.0
2010-07-22,Thursday,7.0,2010.0,606.0,0.8666667,0.8666667,0.8666667,1.1166667,0.0,0.9,1.1666667,0.9,0.76666665,0.8333333,0.9,0.8333333,0.6666666,0.8333333,0.8166667,1.25,0.9333333,0.9833333,0.75,0.9,1.1666667,0.9,0.76666665,0.8333333,0.9,0.8333333,0.6666666,0.8333333,0.8166667,1.25,0.9333333,0.9833333,0.75,1.1333333,1.4,1.1833333,1.0,1.1166667,1.0666667,1.1166667,0.9333333,0.9,1.1666667,0.9,0.76666665,0.8333333,0.9,0.8333333,0.6666666,1.0,0.0,1.0,0.0,0.6931472,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6931472,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6299164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,democrat,0.0,0.0
2010-07-23,Friday,7.0,2010.0,606.0,0.6666666,0.6666666,0.6666666,0.9333333,0.0,0.8666667,0.9,1.1666667,0.9,0.76666665,0.8333333,0.9,0.8333333,0.8166667,1.25,0.9333333,0.9833333,0.75,0.9166667,0.8666667,0.9,1.1666667,0.9,0.76666665,0.8333333,0.9,0.8333333,0.8166667,1.25,0.9333333,0.9833333,0.75,0.9166667,1.1166667,1.1333333,1.4,1.1833333,1.0,1.1166667,1.0666667,0.95,0.8666667,0.9,1.1666667,0.9,0.76666665,0.8333333,0.9,0.8333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6931472,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5305439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,democrat,0.0,0.0
2010-07-24,Saturday,7.0,2010.0,606.0,0.8333333,0.8333333,0.8333333,0.95,0.0,0.6666666,0.8666667,0.9,1.1666667,0.9,0.76666665,0.8333333,0.8166667,1.25,0.9333333,0.9833333,0.75,0.9166667,0.7416667,0.6666666,0.8666667,0.9,1.1666667,0.9,0.76666665,0.8333333,0.8166667,1.25,0.9333333,0.9833333,0.75,0.9166667,0.7416667,0.9333333,1.1166667,1.1333333,1.4,1.1833333,1.0,1.1166667,0.95,0.6666666,0.8666667,0.9,1.1666667,0.9,0.76666665,0.8333333,0.8166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5563282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,democrat,0.0,0.0
2010-07-25,Sunday,7.0,2010.0,606.0,0.8166667,0.8166667,0.8166667,0.95,0.0,0.8333333,0.6666666,0.8666667,0.9,1.1666667,0.9,0.76666665,1.25,0.9333333,0.9833333,0.75,0.9166667,0.7416667,0.74083334,0.8333333,0.6666666,0.8666667,0.9,1.1666667,0.9,0.76666665,1.25,0.9333333,0.9833333,0.75,0.9166667,0.7416667,0.74083334,0.95,0.9333333,1.1166667,1.1333333,1.4,1.1833333,1.0,1.45,0.8333333,0.6666666,0.8666667,0.9,1.1666667,0.9,0.76666665,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7383205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,democrat,0.0,0.0
2010-07-26,Monday,7.0,2010.0,606.0,1.25,1.25,1.25,1.45,0.0,0.8166667,0.8333333,0.6666666,0.8666667,0.9,1.1666667,0.9,0.9333333,0.9833333,0.75,0.9166667,0.7416667,0.74083334,0.76666665,0.8166667,0.8333333,0.6666666,0.8666667,0.9,1.1666667,0.9,0.9333333,0.9833333,0.75,0.9166667,0.7416667,0.74083334,0.76666665,0.95,0.95,0.9333333,1.1166667,1.1333333,1.4,1.1833333,0.95,0.8166667,0.8333333,0.6666666,0.8666667,0.9,1.1666667,0.9,0.9333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5948524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,democrat,0.0,0.0
2010-07-27,Tuesday,7.0,2010.0,606.0,0.9333333,0.9333333,0.9333333,0.95,0.0,1.25,0.8166667,0.8333333,0.6666666,0.8666667,0.9,1.1666667,0.9833333,0.75,0.9166667,0.7416667,0.74083334,0.76666665,0.7,1.25,0.8166667,0.8333333,0.6666666,0.8666667,0.9,1.1666667,0.9833333,0.75,0.9166667,0.7416667,0.74083334,0.76666665,0.7,1.45,0.95,0.95,0.9333333,1.1166667,1.1333333,1.4,1.0666667,1.25,0.8166667,0.8333333,0.6666666,0.8666667,0.9,1.1666667,0.9833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.6202391,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,democrat,0.0,0.0
2010-07-28,Wednesday,7.0,2010.0,606.0,0.9833333,0.9833333,0.9833333,1.0666667,0.0,0.9333333,1.25,0.8166667,0.8333333,0.6666666,0.8666667,0.9,0.75,0.9166667,0.7416667,0.74083334,0.76666665,0.7,0.8666667,0.9333333,1.25,0.8166667,0.8333333,0.6666666,0.8666667,0.9,0.75,0.9166667,0.7416667,0.74083334,0.76666665,0.7,0.8666667,0.95,1.45,0.95,0.95,0.9333333,1.1166667,1.1333333,0.8333333,0.9333333,1.25,0.8166667,0.8333333,0.6666666,0.8666667,0.9,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6691571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,democrat,0.0,0.0
2010-07-29,Thursday,7.0,2010.0,606.0,0.75,0.75,0.75,0.8333333,0.0,0.9833333,0.9333333,1.25,0.8166667,0.8333333,0.6666666,0.8666667,0.9166667,0.7416667,0.74083334,0.76666665,0.7,0.8666667,0.55,0.9833333,0.9333333,1.25,0.8166667,0.8333333,0.6666666,0.8666667,0.9166667,0.7416667,0.74083334,0.76666665,0.7,0.8666667,0.55,1.0666667,0.95,1.45,0.95,0.95,0.9333333,1.1166667,1.05,0.9833333,0.9333333,1.25,0.8166667,0.8333333,0.6666666,0.8666667,0.9166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3645668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,democrat,0.0,0.0
2010-07-30,Friday,7.0,2010.0,606.0,0.9166667,0.9166667,0.9166667,1.05,0.0,0.75,0.9833333,0.9333333,1.25,0.8166667,0.8333333,0.6666666,0.7416667,0.74083334,0.76666665,0.7,0.8666667,0.55,0.71666664,0.75,0.9833333,0.9333333,1.25,0.8166667,0.8333333,0.6666666,0.7416667,0.74083334,0.76666665,0.7,0.8666667,0.55,0.71666664,0.8333333,1.0666667,0.95,1.45,0.95,0.95,0.9333333,1.0083333,0.75,0.9833333,0.9333333,1.25,0.8166667,0.8333333,0.6666666,0.7416667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5688045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,1.0,21.0,1.0,1.0,1.0,21.0,1.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,democrat,0.0,0.0
2010-07-31,Saturday,7.0,2010.0,606.0,0.7416667,0.7416667,0.7416667,1.0083333,0.0,0.9166667,0.75,0.9833333,0.9333333,1.25,0.8166667,0.8333333,0.74083334,0.76666665,0.7,0.8666667,0.55,0.71666664,0.56666666,0.9166667,0.75,0.9833333,0.9333333,1.25,0.8166667,0.8333333,0.74083334,0.76666665,0.7,0.8666667,0.55,0.71666664,0.56666666,1.05,0.8333333,1.0666667,0.95,1.45,0.95,0.95,0.8583333,0.9166667,0.75,0.9833333,0.9333333,1.25,0.8166667,0.8333333,0.74083334,1.0,0.0,1.0,0.0,0.6931472,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6931472,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6691571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,democrat,0.0,0.0
2010-08-01,Sunday,8.0,2010.0,607.0,0.74083334,0.74083334,0.74083334,0.8583333,0.0,0.7416667,0.9166667,0.75,0.9833333,0.9333333,1.25,0.8166667,0.76666665,0.7,0.8666667,0.55,0.71666664,0.56666666,0.55,0.7416667,0.9166667,0.75,0.9833333,0.9333333,1.25,0.8166667,0.76666665,0.7,0.8666667,0.55,0.71666664,0.56666666,0.55,1.0083333,1.05,0.8333333,1.0666667,0.95,1.45,0.95,0.9833333,0.7416667,0.9166667,0.75,0.9833333,0.9333333,1.25,0.8166667,0.76666665,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6931472,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8538913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,democrat,0.0,0.0
2010-08-02,Monday,8.0,2010.0,607.0,0.76666665,0.76666665,0.76666665,0.9833333,0.0,0.74083334,0.7416667,0.9166667,0.75,0.9833333,0.9333333,1.25,0.7,0.8666667,0.55,0.71666664,0.56666666,0.55,0.56666666,0.74083334,0.7416667,0.9166667,0.75,0.9833333,0.9333333,1.25,0.7,0.8666667,0.55,0.71666664,0.56666666,0.55,0.56666666,0.8583333,1.0083333,1.05,0.8333333,1.0666667,0.95,1.45,0.8,0.74083334,0.7416667,0.9166667,0.75,0.9833333,0.9333333,1.25,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7024144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,democrat,0.0,0.0
2010-08-03,Tuesday,8.0,2010.0,607.0,0.7,0.7,0.7,0.8,0.0,0.76666665,0.74083334,0.7416667,0.9166667,0.75,0.9833333,0.9333333,0.8666667,0.55,0.71666664,0.56666666,0.55,0.56666666,0.8833333,0.76666665,0.74083334,0.7416667,0.9166667,0.75,0.9833333,0.9333333,0.8666667,0.55,0.71666664,0.56666666,0.55,0.56666666,0.8833333,0.9833333,0.8583333,1.0083333,1.05,0.8333333,1.0666667,0.95,1.05,0.76666665,0.74083334,0.7416667,0.9166667,0.75,0.9833333,0.9333333,0.8666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.812902,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,4.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,democrat,0.0,0.0
2010-08-04,Wednesday,8.0,2010.0,607.0,0.8666667,0.8666667,0.8666667,1.05,0.0,0.7,0.76666665,0.74083334,0.7416667,0.9166667,0.75,0.9833333,0.55,0.71666664,0.56666666,0.55,0.56666666,0.8833333,0.56666666,0.7,0.76666665,0.74083334,0.7416667,0.9166667,0.75,0.9833333,0.55,0.71666664,0.56666666,0.55,0.56666666,0.8833333,0.56666666,0.8,0.9833333,0.8583333,1.0083333,1.05,0.8333333,1.0666667,0.8333333,0.7,0.76666665,0.74083334,0.7416667,0.9166667,0.75,0.9833333,0.55,1.0,0.0,1.0,0.0,0.6931472,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6931472,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8932664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,democrat,0.0,0.0
2010-08-05,Thursday,8.0,2010.0,607.0,0.55,0.55,0.55,0.8333333,0.0,0.8666667,0.7,0.76666665,0.74083334,0.7416667,0.9166667,0.75,0.71666664,0.56666666,0.55,0.56666666,0.8833333,0.56666666,0.65,0.8666667,0.7,0.76666665,0.74083334,0.7416667,0.9166667,0.75,0.71666664,0.56666666,0.55,0.56666666,0.8833333,0.56666666,0.65,1.05,0.8,0.9833333,0.8583333,1.0083333,1.05,0.8333333,0.9666667,0.8666667,0.7,0.76666665,0.74083334,0.7416667,0.9166667,0.75,0.71666664,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6931472,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0697796,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,democrat,0.0,0.0
2010-08-06,Friday,8.0,2010.0,607.0,0.71666664,0.71666664,0.71666664,0.9666667,0.0,0.55,0.8666667,0.7,0.76666665,0.74083334,0.7416667,0.9166667,0.56666666,0.55,0.56666666,0.8833333,0.56666666,0.65,0.71666664,0.55,0.8666667,0.7,0.76666665,0.74083334,0.7416667,0.9166667,0.56666666,0.55,0.56666666,0.8833333,0.56666666,0.65,0.71666664,0.8333333,1.05,0.8,0.9833333,0.8583333,1.0083333,1.05,0.9,0.55,0.8666667,0.7,0.76666665,0.74083334,0.7416667,0.9166667,0.56666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.373391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,democrat,0.0,0.0
